#SOCIAL
OthersAuto  $n thinks he's being very funny.~
NotFound    Hmm, that person is nowhere around here.~
End

#SOCIAL
Name        roll~
CharNoArg   You roll your eyes.~
OthersNoArg $n rolls $s eyes.~
CharFound   You roll your eyes at $M.~
OthersFound $n rolls $s eyes at $N.~
VictFound   $n rolls $s eyes at you.~
CharAuto    You roll your eyes at your stupidity.~
OthersAuto  $n rolls $s eyes at $s stupidity.~
NotFound    Too bad -- they aren't here.~
End

#SOCIAL
Name        rub~
CharNoArg   You rub your hands all over WHAT ???~
CharFound   You rub up against $M lovingly.~
OthersFound $n rubs up against $N lovingly.~
VictFound   $n rubs up against you lovingly.~
CharAuto    No perversion allowed.  ;)  *stare*~
NotFound    They're not here -- Sorry... :(~
End

#SOCIAL
Name        ruffle~
CharNoArg   You've got to ruffle SOMEONE.~
CharFound   You ruffle $N's hair playfully.~
OthersFound $n ruffles $N's hair playfully.~
VictFound   $n ruffles your hair playfully.~
CharAuto    You ruffle your hair, wondering how far you can go before the rest think you're crazy.~
OthersAuto  $n ruffles $s hair - weirdo !~
NotFound    Might be a bit difficult.~
End

#SOCIAL
Name        salute~
CharNoArg   You salute rigidly.~
OthersNoArg $n salutes rigidly.~
CharFound   You salute rigidly to $M.~
OthersFound $n salutes rigidly to $N.~
VictFound   $n salutes rigidly to you.~
CharAuto    I don't know, exactly, that is done...~
OthersAuto  $n slaps $mself in the face saluting to $mself.~
NotFound    Why bother?  Relax...  They aren't even here!~
End

#SOCIAL
Name        scoff~
CharNoArg   You scoff.~
OthersNoArg $n scoffs.~
CharFound   You scoff at $M.~
OthersFound $n scoffs at $N.~
VictFound   $n scoffs at you.~
CharAuto    You scoff at yourself.~
OthersAuto  $n scoffs at $mself.~
NotFound    They aren't here to scoff at.~
End

#SOCIAL
Name        scold~
CharNoArg   Who needs to be scolded?~
OthersNoArg $n looks around angrily for someone to scold.~
CharFound   You scold $M angrily.~
OthersFound $n scolds $N angrily.~
VictFound   $n scolds you angrily.~
CharAuto    You scold yourself angrily -- how could you be so stupid?~
OthersAuto  $n scolds $mself angrily, muttering about how $e could be so stupid. ~
NotFound    Too bad.  They aren't here.~
End

#SOCIAL
Name        scowl~
CharNoArg   You scowl angrily.~
OthersNoArg $n scowls angrily.~
CharFound   You scowl angrily at $M.~
OthersFound $n scowls angrily at $N.~
VictFound   $n scowls angrily at you.~
CharAuto    You scowl angrily at your incompetence.~
OthersAuto  $n scowls angrily at $s incompetence.~
NotFound    They aren't here to scowl at.~
End

#SOCIAL
Name        scratch~
CharNoArg   You scratch your head in confusion.~
OthersNoArg $n scratches $s head in confusion.~
CharFound   You scratch $M wickedly!~
OthersFound $n wickedly scratches $N!~
VictFound   $n wickedly scratches you!~
CharAuto    $n wickedly scratches $mself ... weirdo!~
OthersAuto  You scratch yourself hard.~
NotFound    But they are not here to scratch.~
End

#SOCIAL
Name        scream~
CharNoArg   ARRRRRRRRRRGH!!!!!~
OthersNoArg $n screams loudly!~
CharFound   You scream at $N.~
OthersFound $N looks very small as $n screams at $M.~
VictFound   $n screams at you at the top of $s voice, making you feel really small.~
CharAuto    You put your mouth to your ear and scream a little at yourself.~
OthersAuto  $n screams loudly at $mself.~
NotFound    Scream at whom?~
End

#SOCIAL
Name        shake~
CharNoArg   You shake your head.~
OthersNoArg $n shakes $s head.~
CharFound   You shake $S hand.~
OthersFound $n shakes $N's hand.~
VictFound   $n shakes your hand.~
CharAuto    You are shaken by yourself.~
OthersAuto  $n shakes and quivers like a bowlful of jelly.~
NotFound    Sorry good buddy, but that person doesn't seem to be here.~
End

#SOCIAL
Name        shiver~
CharNoArg   Brrrrrrrrr.~
OthersNoArg $n shivers uncomfortably.~
End

#SOCIAL
Name        shrug~
CharNoArg   You shrug.~
OthersNoArg $n shrugs helplessly.~
End

#SOCIAL
Name        shudder~
CharNoArg   You shudder at the mere thought of it!~
OthersNoArg $n shudders at the mere thought of it!~
CharFound   You shudder at $S suggestion.~
OthersFound $n shudders at $N's suggestion.~
VictFound   $n shudders at your suggestion.~
CharAuto    You shudder at the things you have said.~
OthersAuto  $n shudders at the things $e has said.~
NotFound    No need to shudder, they aren't even here.~
End

#SOCIAL
Name        sigh~
CharNoArg   You sigh.~
OthersNoArg $n sighs loudly.~
End

#SOCIAL
Name        sing~
CharNoArg   You raise your clear, melodious voice to the heavens.~
OthersNoArg SEEK SHELTER AT ONCE!  $n has begun to sing.~
CharFound   You sing a beautiful song in $S honor.~
OthersFound $n sings beautifully to $N.~
VictFound   $n softly sings a beautiful song for you.~
CharAuto    You sing a rowdy song of your days on the road.~
OthersAuto  $n sings a rowdy song about $s previous exploits.~
NotFound    Hey, how about the others around here? Anyway that person isn't here.~
End

#SOCIAL
Name        slap~
CharNoArg   Normally you slap SOMEBODY.~
CharFound   You slap $N.~
OthersFound $n slaps $N.~
VictFound   You are slapped by $n.~
CharAuto    You slap yourself, silly you.~
OthersAuto  $n slaps $mself, really strange...~
NotFound    How about slapping someone in the same room as you ??~
End

#SOCIAL
Name        slime~
CharNoArg   You want to slime somebody, but can't figure who.~
OthersNoArg $n picks up some slime, looks around, and then drops it.~
CharFound   You pick up some slime and throw it in the face of $N.~
OthersFound $n picks up some slime and throws it right in the face of $N.  YUCK!~
VictFound   $n gets a handfull of slime and throws it in your face.  EWWWW!!!~
CharAuto    You slap a handfull of slime onto your face.  Good going.~
OthersAuto  $n puts slime on thier face!!  What a winner.~
NotFound    You throw slime on the walls, for shame!~
End

#SOCIAL
Name        slobber~
CharNoArg   You slobber all over the floor.~
OthersNoArg $n slobbers all over the floor.~
CharFound   You slobber all over $M.~
OthersFound $n slobbers all over $N.~
VictFound   $n slobbers all over you.~
CharAuto    You slobber all down your front.~
OthersAuto  $n slobbers all over $mself.~
End

#SOCIAL
Name        slurp~
CharNoArg   You slobber all over yourself.~
OthersNoArg $n slobbers all over $m.~
CharFound   You slurp up and down on $M.~
OthersFound $n slurps up one side and down the other side of $N.~
VictFound   $n slurps up and down your body.~
CharAuto    You slobber all over yourself.~
End

#SOCIAL
Name        smile~
CharNoArg   You smile happily.~
OthersNoArg $n smiles happily.~
CharFound   You smile at $M.~
OthersFound $n beams a smile at $N.~
VictFound   $n smiles at you.~
CharAuto    You smile at yourself.~
OthersAuto  $n smiles at $mself.~
NotFound    There's no one by that name around.~
End

#SOCIAL
Name        smirk~
CharNoArg   You smirk.~
OthersNoArg $n smirks.~
End

#SOCIAL
Name        smooch~
CharNoArg   You are searching for someone to smooch.~
OthersNoArg $n is looking for someone to smooch.~
CharFound   You give $M a nice, wet smooch.~
OthersFound $n and $N are smooching in the corner.~
VictFound   $n smooches you passionately on the lips.~
CharAuto    You smooch yourself.~
OthersAuto  $n smooches $mself.  Yuck.~
End

#SOCIAL
Name        snap~
CharNoArg   PRONTO ! You snap your fingers.~
OthersNoArg $n snaps $s fingers.~
End

#SOCIAL
Name        snarl~
CharNoArg   You snarl.~
OthersNoArg $n's lip curls in a feral snarl.~
CharFound   You snarl at $M.~
OthersFound $n snarls at $N.~
VictFound   $n snarls at you, what did you do this time?~
CharAuto    You snarl at yourself.~
OthersAuto  $n snarls at $mself.~
NotFound    Who?~
End

#SOCIAL
Name        sneer~
CharNoArg   You sneer evilly.~
OthersNoArg $n sneers evilly.~
CharFound   You sneer evilly at $M.~
OthersFound $n sneers evilly at $N.~
VictFound   $n sneers evilly at you.~
CharAuto    You sneer at yourself for the greatness of your evil thoughts.~
OthersAuto  $n sneers evilly at $mself for some reason, hum....~
NotFound    No-one here by that name.~
End

#SOCIAL
Name        sneeze~
CharNoArg   Gesundheit !~
OthersNoArg $n sneezes.~
End

#SOCIAL
Name        snicker~
CharNoArg   You snicker softly.~
OthersNoArg $n snickers softly.~
CharFound   You snicker softly at $M.~
OthersFound $n snickers softly at $N.~
VictFound   $n snickers softly at you.~
CharAuto    You snicker at yourself, snicker snicker.~
OthersAuto  $n snickers evily to $mself, uh oh, must be up to something!~
NotFound    And just who is that?~
End

#SOCIAL
Name        sniff~
CharNoArg   You sniff sadly. *SNIFF*~
OthersNoArg $n sniffs sadly.~
End

#SOCIAL
Name        snore~
Position    4
CharNoArg   Zzzzzzzzzzzzzzzzz.~
OthersNoArg $n snores loudly.~
End

#SOCIAL
Name        snowball~
CharNoArg   Who do you want to throw a snowball at ??~
CharFound   You throw a snowball in $N's face.~
OthersFound $n conjures a heavy water snowball from the thin air and throws it at $N.~
VictFound   $n conjures a heavy water snowball from the thin air and throws it at you.~
CharAuto    You conjure a heavy water snowball from the thin air and throw it at yourself.~
OthersAuto  $n conjures a heavy water snowball out of the thin air and throws it at $mself.~
NotFound    You stand with the snowball in your hand because your victim is not here.~
End

#SOCIAL
Name        snuggle~
CharNoArg   Who?~
CharFound   You snuggle $M.~
OthersFound $n snuggles up to $N.~
VictFound   $n snuggles up to you.~
CharAuto    Hmmm...~
OthersAuto  $n snuggles up to $mself, what a wierdo!~
NotFound    They aren't here.~
End

#SOCIAL
Name        sob~
CharNoArg   There, there.~
OthersNoArg $n sobs inconsolably.~
CharFound   You sob inconsolably on $S shoulder.~
OthersFound $n sobs inconsolably on $N's shoulder.~
VictFound   $n sobs inconsolably on your shoulder.~
CharAuto    You sob quitly to yourself, such a sad day!~
OthersAuto  $n sobs inconsolably to $mself.~
NotFound    Alas, that person isn't here!  It's all right though!~
End

#SOCIAL
Name        spank~
CharNoArg   You spank WHO?  Eh?  How?  Naaah, you'd never.~
OthersNoArg $n spanks the thin air with a flat hand.~
CharFound   You spank $M vigorously, hard and long.  Your hand hurts.~
OthersFound $n spanks $N over $s knee.  It hurts to even watch.~
VictFound   $n puts you over $s lap, and starts to spank you.  OUCH!!~
CharAuto    You give yourself a well deserved spanking!~
OthersAuto  $n reaches back and gives $mself a well deserved spanking!~
NotFound    Are you sure about this?  I mean, that person ain't even here!~
End

#SOCIAL
Name        spit~
CharNoArg   You spit over your left shoulder.~
OthersNoArg $n spits over $s left shoulder.~
CharFound   You spit on $M.~
OthersFound $n spits $N in the face.~
VictFound   $n spits in your face.~
CharAuto    You spit in your own face, what a jerk you are!~
OthersAuto  $n spits in $s own face, what a jerk!~
NotFound    Can you spit that far?~
End

#SOCIAL
Name        squeal~
CharNoArg   You squeal in a high-pitched voice.~
OthersNoArg $n squeals in a high-pitched voice.~
CharFound   You squeal at $N.~
OthersFound $n squeals at $N.~
VictFound   $n squeals at you.~
CharAuto    You squeal at yourself sounding like a pig.~
OthersAuto  $n squeals at $mself sounding like a pig.~
NotFound    Eh?~
End

#SOCIAL
Name        squeeze~
CharNoArg   Where, what, how, WHO ???~
CharFound   You squeeze $M fondly.~
OthersFound $n squeezes $N fondly.~
VictFound   $n squeezes you fondly.~
CharAuto    You squeeze yourself - try to relax a little !~
OthersAuto  $n squeezes $mself.~
NotFound    Where, what, how, WHO ???~
End

#SOCIAL
Name        squirm~
CharNoArg   You squirm uncomfortably.~
OthersNoArg $n squirms uncomfortably.~
End

#SOCIAL
Name        stagger~
CharNoArg   You stagger around in a drunken stupor.~
OthersNoArg $n staggers around in a drunken stupor.~
CharFound   You stagger drunkenly into $M.~
OthersFound $n staggers drunkenly into $N.~
VictFound   $n staggers drunkenly into you -- $s breath alone will make Milwaukee famous!~
CharAuto    You stagger around drunkenly but trip over yourself and fall.~
OthersAuto  $n staggers drunkenly into $mself and falls over.~
NotFound    They are happy they aren't here.~
End

#SOCIAL
Name        stare~
CharNoArg   You stare at the sky.~
OthersNoArg $n stares at the sky.~
CharFound   You stare dreamily at $N, completely lost in $S eyes..~
OthersFound $n stares dreamily at $N.~
VictFound   $n stares dreamily at you, completely lost in your eyes.~
CharAuto    You stare dreamily at yourself - enough narcissism for now.~
OthersAuto  $n stares dreamily at $mself - NARCISSIST !~
NotFound    You stare and stare but can't see that person anywhere...~
End

#SOCIAL
Name        steam~
CharNoArg   You feel steam rising from your collar.~
OthersNoArg Steam rises from $n's collar.~
CharFound   You steam at $M.~
OthersFound $n is really steamed at $N.~
VictFound   Steam rises from $n's collar as $e looks at you.~
CharAuto    You steam yourself, and iron out the wrinkles.~
OthersAuto  $n steams $mself, and is now wrinkle free.~
NotFound    The rug? the carpet? what?~
End

#SOCIAL
Name        stomp~
CharNoArg   You stomp your feet and pout like the baby you are.~
OthersNoArg $n stomps $s feet and throws a tantrum like a baby.~
CharFound   $n kicks $s feet on the ground for what $N did to $s.~
OthersFound $n stomps $s feet and throws a tantrum at $N.~
VictFound   $n stomps $s feet like a baby.~
CharAuto    You stomp your feet in a virtual temper tantrum.~
OthersAuto  $n throws a tantrum. What a baby!~
End

#SOCIAL
Name        strangle~
CharNoArg   Who would you like to strangle?~
OthersNoArg $n looks for someone to strangle!~
CharFound   You go for the throat!~
OthersFound $n grins madly as $e attempts to strangle the life out of $N!~
VictFound   $n grins madly as $e brutally strangles you!~
CharAuto    You attempt to strangle yourself but do not have much luck.~
OthersAuto  $n attempts to strangle $mself but is not having much luck.~
NotFound    Their throat is not here to strangle!~
End

#SOCIAL
Name        stretch~
CharNoArg   You stretch your tired bones.~
OthersNoArg $n stretchs $s tired bones.~
End

#SOCIAL
Name        strip~
CharNoArg   You slowly take off all your clothes, one at a time.~
OthersNoArg $n slowly takes off all of $s clothes, one at a time.~
CharFound   You slowly take off all of your clothes in front of $M.~
OthersFound $n slowly takes off all of $s clothes in front of $N.~
VictFound   $n slowly takes off all of $s clothes in front of you!~
CharAuto    Talk about conceit!~
OthersAuto  $n does a sexy little dance and slowly removes all of $s clothes.~
NotFound    What?  They aren't here to see the show.~
End

#SOCIAL
Name        stroke~
CharNoArg   Whose thigh would you like to stroke?~
CharFound   You gently stroke $S inner thigh.~
OthersFound $n gently strokes $N's inner thigh.~
VictFound   $n gently strokes your inner thigh with feathery caresses.~
CharAuto    You gently strong your inner thigh, OOOOOOO that feels GOOD!~
OthersAuto  $n gently strokes $s inner thigh, it might be best to keep your distance.~
NotFound    That person is not within reach.~
End

#SOCIAL
Name        strut~
CharNoArg   Strut your stuff.~
OthersNoArg $n struts proudly.~
End

#SOCIAL
Name        suckup~
CharNoArg   You try to gain someones attention, but nobody is paying you any.~
OthersNoArg $n tries to suck up to the wall, but fails.~
CharFound   You do your best to gain favor in the eyes of $N.~
OthersFound $n does thier best to suck up to $N.~
VictFound   $n applies much charm in order to make you smile.~
CharAuto    You do your best to make yourself fall for you.~
OthersAuto  $n looks at themself with THOSE eyes.~
End

#SOCIAL
Name        sulk~
CharNoArg   You sulk.~
OthersNoArg $n sulks in the corner.~
End

#SOCIAL
Name        swave~
CharNoArg   You wave sadly.~
OthersNoArg $n waves sadly.~
CharFound   You sadly wave goodbye to $N.~
OthersFound $n sadly waves goodbye to $N.~
VictFound   $n sadly waves goodbye to you, he will miss you.~
CharAuto    What?  Do you fear impending doom?~
OthersAuto  $n sadly waves goodbye to $mself.~
NotFound    They didn't wait for you to wave goodbye.~
End

#SOCIAL
Name        tackle~
CharNoArg   You tackle the air.  It doesn't stand a chance.~
OthersNoArg $n starts running around $mself in a desperate attempt to tackle the air.~
CharFound   You tackle $M to the ground.~
OthersFound $n tackles $N to the ground.~
VictFound   $n tackles you to the ground.~
CharAuto    Tackle yourself?  Yea, Oookay~
OthersAuto  $n makes a dexterous move and kicks $s left leg away with $s right.~
NotFound    Eh?  Who?  No way!  That person isn't here.~
End

#SOCIAL
Name        tap~
CharNoArg   You tap your foot impatiently.~
OthersNoArg $n taps $s foot impatiently.~
End

#SOCIAL
Name        taunt~
CharNoArg   You taunt the air in front of you.~
OthersNoArg $n taunts something that seems to be right in front of $m.~
CharFound   You taunt him, to your own delight.  Teasing this mean way IS fun.~
OthersFound $n taunts $N rather insultingly.  $n seems to enjoy it tremendously.~
VictFound   $n taunts you.  It really hurts your feelings.    ~
CharAuto    You taunt yourself, almost making you cry...~
OthersAuto  $n taunts $mself to tears.~
NotFound    Hmmmm.  Nope.  Not here.~
End

#SOCIAL
Name        thank~
CharNoArg   Thank you too.~
CharFound   You thank $N heartily.~
OthersFound $n thanks $N heartily.~
VictFound   $n thanks you heartily.~
CharAuto    You thank yourself since nobody else wants to !~
OthersAuto  $n thanks $mself since you won't.~
NotFound    No one answers to that name here.~
End

#SOCIAL
Name        throttle~
CharNoArg   Whom do you want to throttle?~
CharFound   You throttle $M till $E is blue in the face.~
OthersFound $n throttles $N about the neck, until $E passes out.  THUNK!~
VictFound   $n throttles you about the neck until you pass out.  THUNK!~
CharAuto    That might hurt!  Better not do it!~
OthersAuto  $n is getting a crazy look in $s eye again.~
End

#SOCIAL
Name        tickle~
CharNoArg   Who do you want to tickle ??~
CharFound   You tickle $N.~
OthersFound $n tickles $N.~
VictFound   $n tickles you - hee hee hee.~
CharAuto    You tickle yourself, how funny !~
OthersAuto  $n tickles $mself.~
NotFound    Who is that ??~
End

#SOCIAL
Name        tip~
CharNoArg   You tip your hat.~
OthersNoArg $n tips $s hat.~
CharFound   You tip your hat at $N.~
OthersFound $n tips his hat at $N.~
VictFound   $n tips his hat at you.~
End

#SOCIAL
Name        toast~
CharNoArg   You drink a toast to the good health of all your friends.~
OthersNoArg $n drinks a toast to the good health of all $s friends.~
CharFound   You drink a toast to the good health of $M.~
OthersFound $n drinks a toast to the good health of $N.~
VictFound   $n drinks a toast to your good health.~
CharAuto    You drink a toast to your good health.~
OthersAuto  $n drinks a toast to $s good health.~
NotFound    All, but they are not here to toast.~
End

#SOCIAL
Name        tongue~
CharNoArg   You stick your tongue out.~
OthersNoArg $n sticks $s tongue out.~
CharFound   You stick you tongue out at $M.~
OthersFound $n sticks $s tongue out at $N.~
VictFound   $n sticks $s tongue out at you.~
CharAuto    You can't do that.~
NotFound    Well, that would be more effective if they were around to see it.~
End

#SOCIAL
Name        toss~
CharNoArg   Who are you going to toss?~
CharFound   You toss $M into the air and gracefully catch $M.~
OthersFound $n tosses $N into the air and gracefully catches $M.~
VictFound   $n tosses you into the air and gracefully catches you!  FUN!  ~
CharAuto    You can't toss yourself into the air, silly!~
OthersAuto  $n wraps $s arms around $mself and tries to toss $mself in the air.~
NotFound    But they aren't here to toss!~
End

#SOCIAL
Name        touch~
CharNoArg   Who do you want to touch?~
CharFound   You lightly touch $M.~
OthersFound $n lightly touches $N.~
VictFound   $n lightly touches you.~
CharAuto    You lightly touch yourself.~
OthersAuto  $n lightly touches $mself.~
NotFound    Alas, they are not here to touch.~
End

#SOCIAL
Name        tremble~
CharNoArg   You tremble with fear.~
OthersNoArg $n trembles in fear.~
CharFound   You tremble in fear of $M.~
OthersFound $n trembles in fear of $N.~
VictFound   $n trembles in fear of you.~
CharAuto    Ahh, you aren't that scary!~
OthersAuto  $n trembles in fear of $mself, $e needs therapy.~
NotFound    Now, no reason to fear, they aren't even here!~
End

#SOCIAL
Name        tug~
CharNoArg   Who do you want to tug?~
CharFound   You tug at $M impatiently.~
OthersFound $n tugs at $N impatiently.~
VictFound   $n tugs at you impatiently.~
CharAuto    Hmmm...  Let me get back to you on that one.~
OthersAuto  $n tugs $mself, what is $e doing?!?!~
NotFound    They are not here to tug.~
End

#SOCIAL
Name        twiddle~
CharNoArg   You twiddle your thumbs.~
OthersNoArg $n twiddles $s thumbs.~
CharFound   You patiently twiddle your thumbs, waiting for $M.~
OthersFound $n patiently twiddles $s thumbs, waiting for $N ~
VictFound   $n patiently twiddles $s thumbs, waiting for you.~
CharAuto    What?  You want to patiently wait for yourself????~
OthersAuto  $n is patiently waiting for $mself, wonder if $e will ever show up?~
NotFound    Who?~
End

#SOCIAL
Name        twirl~
CharNoArg   You twirl around, showing yourself off.~
OthersNoArg $n twirls around, showing $mself off.~
CharFound   You twirl yourself around in front of $N.~
OthersFound $n twirls around, showing $mself off in front of $N.~
VictFound   $n twirls around, showing $mself off in front of you.~
CharAuto    You twirl around, totally lost in your beauty and grace.~
OthersAuto  $n twirls around, totally lost in $s beauty and grace.~
NotFound    Alas, you cannot show for them because they are not here.~
End

#SOCIAL
Name        twitch~
CharNoArg   You twitch uncontrollably.~
OthersNoArg $n twitches uncontrollably.~
CharFound   You twitch uncontrollably before $M.~
OthersFound $n twitches uncontrollably before $N.~
VictFound   $n twitches uncontrollably before you.~
CharAuto    You twitch spastically.~
OthersAuto  $n twitches spastically.   ~
NotFound    Bah!  Twitch away, they aren't here.~
End

#SOCIAL
Name        victory~
CharNoArg   You hop around madly doing your victory dance.~
OthersNoArg Someone does a crazed victory dance. (You luckily avoid getting hit by flailing legs and arms!)~
CharFound   You grab hold and do a mad victory dance with him.~
OthersFound Someone grabs hold of someone else and ends up in a tangle of arms and legs!~
VictFound   You participate in a crazed victory dance.~
CharAuto    You grab hold of your self and hop around in an egotrip~
OthersAuto  Someone is sure on an egotrip without end!~
End

#SOCIAL
Name        wait~
CharNoArg   You wait.~
OthersNoArg $n waits.~
CharFound   You wait for $M.~
OthersFound $n waits for $N.~
VictFound   $n waits for you.~
CharAuto    You wait for your body to catch up with your mind.~
OthersAuto  $n waits for $mself, he must be confused.~
NotFound    You wait for the world to end.~
End

#SOCIAL
Name        wave~
CharNoArg   You wave.~
OthersNoArg $n waves happily.~
CharFound   You wave to $N~
OthersFound $n waves to $N~
VictFound   $n waves to you.~
CharAuto    Are you going on adventures as well ??~
OthersAuto  $n waves goodbye to $mself.~
NotFound    They didn't wait for you to wave goodbye.~
End

#SOCIAL
Name        wedge~
CharNoArg   You grin evilly as you look for someone to wedge!~
OthersNoArg $n grins evilly as $e looks around for someone to grab.~
CharFound   You give $M a one big WEDGE!  O U C H!!!~
OthersFound $n gives $N one big WEDGE!  O U C H!!!~
VictFound   $n gives you one big WEDGE!  O U C H!!!~
CharAuto    You give yourself one big WEDGE!  O U C H!!!  Do you like pain?~
OthersAuto  $n gives $mself one big WEDGE!  O U C H!!!  Pretty insane, huh?~
NotFound    Alas, your unsuspecting victim is not here.~
End

#SOCIAL
Name        whap~
CharNoArg   Whap Whap!~
OthersNoArg $n swings a fluffy pillow wildly in the air!   ~
CharFound   You pick up a fluffy pillow and whap $M upside the head!~
OthersFound $n picks up a fluffy pillow and and whaps $N upside the head!~
VictFound   $n picks up a fluffy pillow and and whaps you upside the head.~
CharAuto    If you want a pillow on your head, why don't you go to bed?~
OthersAuto  $n whaps $mself unconcious with a pillow.~
NotFound    Aww, where'd everybody go?~
End

#SOCIAL
Name        whimper~
CharNoArg   You whimper pitifully.~
OthersNoArg $n whimpers pitifully.~
CharFound   You whimper pitifully before $M.~
OthersFound $n whimpers pitifully before $N. ~
VictFound   $n whimpers pitifully before you.~
CharAuto    You whimper pitifully at your misfortune.~
OthersAuto  $n whimpers pitifully at $s misfortune.~
NotFound    They are not here!~
End

#SOCIAL
Name        whine~
CharNoArg   You whine piteously.~
OthersNoArg $n whines, shivers run up and down your spine.~
End

#SOCIAL
Name        whistle~
CharNoArg   You whistle appreciatively.~
OthersNoArg $n whistles appreciatively.~
CharFound   You whistle appreciatively at $N.~
OthersFound $n whistles appreciatively at $N.~
VictFound   $n whistles appreciatively at you.~
CharAuto    Nice tune.~
OthersAuto  $n whistles at $mself, strange fellow...~
NotFound    Who do you think you're whistling at ??~
End

#SOCIAL
Name        wiggle~
CharNoArg   You wiggle your bottom.~
OthersNoArg $n wiggles $s bottom.~
CharFound   You wiggle your bottom at $N.  Hmm, SEXY!!!~
OthersFound $n wiggles $s bottom at $N.~
VictFound   $n wiggles $s bottom at you.  Hmm, SEXY!!!~
CharAuto    You catch yourself wiggling in front of a mirror.~
OthersAuto  $n wiggles $s bottom in front of a mirror.~
NotFound    Who are you wiggling at??~
End

#SOCIAL
Name        wink~
CharNoArg   Have you got something in your eye ?~
OthersNoArg $n winks suggestively.~
CharFound   You wink suggestively at $N.~
OthersFound $n winks at $N.~
VictFound   $n winks suggestively at you.~
CharAuto    You wink at yourself ?? - what are you up to ?~
OthersAuto  $n winks at $mself - something strange is going on...~
NotFound    No one with that name is present.~
End

#SOCIAL
Name        worship~
CharNoArg   You perform your daily worship ritual.~
OthersNoArg $n worships $s one true god.~
CharFound   You crawl in the dust before $M~
OthersFound $n worships $N.~
VictFound   $n worships before you.~
CharAuto    That seems a little silly to me..~
OthersAuto  ~
NotFound    Who?~
End

#SOCIAL
Name        yawn~
CharNoArg   Gosh, will you trade those teeth for mine ?? - you get my glasseyes in the bargain too !~
OthersNoArg $n yawns.~
End

#SOCIAL
Name        yodel~
CharNoArg   You put your lederhosen on and start to yodel.  Yoodelaahihooo...!!!~
OthersNoArg $n yodels: YODELAAAHEEEHOOOOOOOO!  BANZAI, protect the innocent!~
CharFound   $N looks scared as you yodel to $M.~
OthersFound $n yodels to $N.~
VictFound   $n yodels to you.  Your ears can not take any more of it.~
CharAuto    Well, it is up to you if you want to damage your ears.~
OthersAuto  $n yodels to $mself.  Is it some sort of self punishment?~
NotFound    That person is happy not to be here.~
End

#END
